model,nobs,pseudo_r2,dispersion,status,term,estimate,std.error,statistic,p.value,conf.low,conf.high
col6_year_destination_ka_fe,4086175,0.5398327815376796,67.94857349760446,estimated,occ_similarity,-6.114133232465416,0.946633363545228,-6.458818659810839,1.0552346753165324e-10,-7.969500531578074,-4.258765933352757
col6_year_destination_ka_fe,4086175,0.5398327815376796,67.94857349760446,estimated,same_kyoku_diff_ka,-5.826006252947068,0.7980109194299674,-7.300659816921656,2.863599258722442e-13,-7.390078914299499,-4.261933591594637
col6_year_destination_ka_fe,4086175,0.5398327815376796,67.94857349760446,estimated,diff_kyoku,-7.6571784003460195,0.8087839099711586,-9.46752068870791,2.8656446532617567e-21,-9.242365735164976,-6.0719910655270635
col6_year_destination_ka_fe,4086175,0.5398327815376796,67.94857349760446,estimated,D_dest_occ_any,-6.8761189623966015,2.09859720354334,-3.276531080279121,0.0010509074548320434,-10.989293899398021,-2.762944025395183
col6_year_destination_ka_fe,4086175,0.5398327815376796,67.94857349760446,estimated,log_N_o_occ:log_N_d_occ,0.004854702630242884,0.04506944106479219,0.10771606027382777,0.9142209293838597,-0.08347977866010033,0.0931891839205861
col6_year_destination_ka_fe,4086175,0.5398327815376796,67.94857349760446,estimated,log_N_o_occ:D_dest_occ_any,-0.008689475781062817,0.09164306934470143,-0.09481868998056667,0.924458841298648,-0.18830659112938428,0.17092763956725862
col6_year_destination_ka_fe,4086175,0.5398327815376796,67.94857349760446,estimated,log_N_d_occ:D_dest_occ_any,-0.19317771831196184,1.3355160438995144,-0.14464649765487708,0.8849899834384505,-2.8107410651304234,2.4243856285064997
col6_year_destination_ka_fe,4086175,0.5398327815376796,67.94857349760446,estimated,occ_similarity:D_dest_occ_any,13.372499579284503,2.738974909020949,4.88230086929293,1.0485510581958803e-6,8.004207403044573,18.740791755524434
col6_year_destination_ka_fe,4086175,0.5398327815376796,67.94857349760446,estimated,same_kyoku_diff_ka:D_dest_occ_any,6.084944479314466,1.576546425517369,3.8596671692161517,1.1354156314941057e-4,2.9949702653450645,9.174918693283868
col6_year_destination_ka_fe,4086175,0.5398327815376796,67.94857349760446,estimated,diff_kyoku:D_dest_occ_any,3.4479608628257328,2.043479588167947,1.6872989007523946,0.09154589227069915,-0.5571855331261837,7.453107258777649
col6_year_destination_ka_fe,4086175,0.5398327815376796,67.94857349760446,estimated,log_N_o_occ:log_N_d_occ:D_dest_occ_any,0.009438171424015984,0.09243222590070788,0.10210910028451131,0.9186700777896422,-0.17172566235224176,0.19060200520027373
