lag_year,office_unit,pos_norm,n_position,office_total,position_share
1941,厚生局 :: 作業課,機關手,12,128,0.09375
1941,厚生局 :: 作業課,清掃監督,4,128,0.03125
1941,厚生局 :: 作業課,監視,76,128,0.59375
1941,厚生局 :: 作業課,船長,9,128,0.0703125
1941,厚生局 :: 作業課,課長,1,128,0.0078125
1941,厚生局 :: 医務課,Unknown,18,153,0.11764705882352941
1941,厚生局 :: 医務課,主事,1,153,0.006535947712418301
1941,厚生局 :: 医務課,兼,13,153,0.08496732026143791
1941,厚生局 :: 医務課,囑託員,9,153,0.058823529411764705
1941,厚生局 :: 医務課,技師,1,153,0.006535947712418301
1941,厚生局 :: 医務課,技手,4,153,0.026143790849673203
1941,厚生局 :: 医務課,書記,6,153,0.0392156862745098
1941,厚生局 :: 医務課,機關手,1,153,0.006535947712418301
1941,厚生局 :: 医務課,看護婦,3,153,0.0196078431372549
1941,厚生局 :: 医務課,看護婦長,3,153,0.0196078431372549
1941,厚生局 :: 医務課,藥劑員,19,153,0.12418300653594772
1941,厚生局 :: 医務課,課長,2,153,0.013071895424836602
1941,厚生局 :: 医務課,醫員,66,153,0.43137254901960786
1941,厚生局 :: 医務課,雇,7,153,0.0457516339869281
1941,厚生局 :: 古石場,Unknown,11,230,0.04782608695652174
1941,厚生局 :: 古石場,主事,1,230,0.004347826086956522
1941,厚生局 :: 古石場,兼,20,230,0.08695652173913043
1941,厚生局 :: 古石場,囑託員,1,230,0.004347826086956522
1941,厚生局 :: 古石場,技師,1,230,0.004347826086956522
1941,厚生局 :: 古石場,技手,186,230,0.808695652173913
1941,厚生局 :: 古石場,書記,6,230,0.02608695652173913
1941,厚生局 :: 古石場,社會書記,4,230,0.017391304347826087
1941,厚生局 :: 庶務課,Unknown,2,24,0.08333333333333333
1941,厚生局 :: 庶務課,技手,6,24,0.25
1941,厚生局 :: 庶務課,書記,9,24,0.375
1941,厚生局 :: 庶務課,雇,7,24,0.2916666666666667
1941,厚生局 :: 所,Unknown,11,342,0.03216374269005848
1941,厚生局 :: 所,主事,1,342,0.0029239766081871343
1941,厚生局 :: 所,兼,37,342,0.10818713450292397
1941,厚生局 :: 所,囑託員,17,342,0.049707602339181284
1941,厚生局 :: 所,技師,1,342,0.0029239766081871343
1941,厚生局 :: 所,技手,30,342,0.08771929824561403
1941,厚生局 :: 所,書記,66,342,0.19298245614035087
1941,厚生局 :: 所,藥劑員,19,342,0.05555555555555555
1941,厚生局 :: 所,醫員,82,342,0.23976608187134502
1941,厚生局 :: 所,雇,78,342,0.22807017543859648
1941,厚生局 :: 明石町内職協同作業所,Unknown,4,4,1
1941,厚生局 :: 月住宅管理所,兼,25,25,1
1941,厚生局 :: 生局児童課,Unknown,3,23,0.13043478260869565
1941,厚生局 :: 生局児童課,技師,1,23,0.043478260869565216
1941,厚生局 :: 生局児童課,技手,1,23,0.043478260869565216
1941,厚生局 :: 生局児童課,書記,3,23,0.13043478260869565
1941,厚生局 :: 生局児童課,機關手,6,23,0.2608695652173913
1941,厚生局 :: 生局児童課,藥劑員,2,23,0.08695652173913043
1941,厚生局 :: 生局児童課,醫員,3,23,0.13043478260869565
1941,厚生局 :: 生局児童課,雇,4,23,0.17391304347826086
1941,厚生局 :: 監理課,Unknown,3,48,0.0625
1941,厚生局 :: 監理課,書記,13,48,0.2708333333333333
1941,厚生局 :: 監理課,清掃監督,2,48,0.041666666666666664
1941,厚生局 :: 監理課,監視,30,48,0.625
1941,厚生局 :: 監護課,Unknown,1,14,0.07142857142857142
1941,厚生局 :: 監護課,書記,8,14,0.5714285714285714
1941,厚生局 :: 監護課,課長,1,14,0.07142857142857142
1941,厚生局 :: 監護課,雇,4,14,0.2857142857142857
1941,厚生局 :: 管理課,Unknown,2,23,0.08695652173913043
1941,厚生局 :: 管理課,技手,12,23,0.5217391304347826
1941,厚生局 :: 管理課,書記,9,23,0.391304347826087
1941,厚生局 :: 計画課,Unknown,107,963,0.1111111111111111
1941,厚生局 :: 計画課,主事,14,963,0.014537902388369679
1941,厚生局 :: 計画課,所長,6,963,0.006230529595015576
1941,厚生局 :: 計画課,技師,9,963,0.009345794392523364
1941,厚生局 :: 計画課,技手,18,963,0.018691588785046728
1941,厚生局 :: 計画課,書記,91,963,0.09449636552440291
1941,厚生局 :: 計画課,機關手,10,963,0.010384215991692628
1941,厚生局 :: 計画課,清掃監督,34,963,0.035306334371754934
1941,厚生局 :: 計画課,監視,261,963,0.27102803738317754
1941,厚生局 :: 計画課,看護婦長,14,963,0.014537902388369679
1941,厚生局 :: 計画課,藥劑員,42,963,0.04361370716510903
1941,厚生局 :: 計画課,醫員,107,963,0.1111111111111111
1941,厚生局 :: 計画課,雇,250,963,0.25960539979231567
1941,土木局 :: C橋梁課,Unknown,3,36,0.08333333333333333
1941,土木局 :: C橋梁課,書記,32,36,0.8888888888888888
1941,土木局 :: C橋梁課,課長,1,36,0.027777777777777776
1941,土木局 :: C道路建設課,Unknown,8,124,0.06451612903225806
1941,土木局 :: C道路建設課,技手,109,124,0.8790322580645161
1941,土木局 :: C道路建設課,書記,6,124,0.04838709677419355
1941,土木局 :: C道路建設課,課長,1,124,0.008064516129032258
1941,土木局 :: 庶務課,Unknown,5,65,0.07692307692307693
1941,土木局 :: 庶務課,技手,31,65,0.47692307692307695
1941,土木局 :: 庶務課,書記,28,65,0.4307692307692308
1941,土木局 :: 庶務課,課長,1,65,0.015384615384615385
1941,土木局 :: 河川課,Unknown,5,58,0.08620689655172414
1941,土木局 :: 河川課,技手,5,58,0.08620689655172414
1941,土木局 :: 河川課,書記,5,58,0.08620689655172414
1941,土木局 :: 河川課,機關手,14,58,0.2413793103448276
1941,土木局 :: 河川課,監視,6,58,0.10344827586206896
1941,土木局 :: 河川課,船長,12,58,0.20689655172413793
1941,土木局 :: 河川課,雇,11,58,0.1896551724137931
1941,土木局 :: 治水工事課,Unknown,16,448,0.03571428571428571
1941,土木局 :: 治水工事課,所長,5,448,0.011160714285714286
1941,土木局 :: 治水工事課,技師,21,448,0.046875
1941,土木局 :: 治水工事課,技手,166,448,0.3705357142857143
1941,土木局 :: 治水工事課,書記,47,448,0.10491071428571429
1941,土木局 :: 治水工事課,課長,1,448,0.002232142857142857
1941,土木局 :: 治水工事課,雇,192,448,0.42857142857142855
1941,土木局 :: 道路管理課,Unknown,9,123,0.07317073170731707
1941,土木局 :: 道路管理課,主事,1,123,0.008130081300813009
1941,土木局 :: 道路管理課,技手,45,123,0.36585365853658536
1941,土木局 :: 道路管理課,書記,20,123,0.16260162601626016
1941,土木局 :: 道路管理課,機關手,1,123,0.008130081300813009
1941,土木局 :: 道路管理課,監視,11,123,0.08943089430894309
1941,土木局 :: 道路管理課,課長,1,123,0.008130081300813009
1941,土木局 :: 道路管理課,雇,35,123,0.2845528455284553
1941,市民局 :: 体力課,Unknown,5,30,0.16666666666666666
1941,市民局 :: 体力課,囑託員,1,30,0.03333333333333333
1941,市民局 :: 体力課,書記,11,30,0.36666666666666664
1941,市民局 :: 体力課,講師,1,30,0.03333333333333333
1941,市民局 :: 体力課,雇,11,30,0.36666666666666664
1941,市民局 :: 体力課,體力指導員,1,30,0.03333333333333333
1941,市民局 :: 公園課,Unknown,1,1,1
1941,市民局 :: 区政課,Unknown,4,37,0.10810810810810811
1941,市民局 :: 区政課,書記,18,37,0.4864864864864865
1941,市民局 :: 区政課,課長,1,37,0.02702702702702703
1941,市民局 :: 区政課,雇,14,37,0.3783783783783784
1941,市民局 :: 庶務課,Unknown,3,28,0.10714285714285714
1941,市民局 :: 庶務課,書記,12,28,0.42857142857142855
1941,市民局 :: 庶務課,雇,13,28,0.4642857142857143
1941,市民局 :: 町会課,Unknown,4,25,0.16
1941,市民局 :: 町会課,囑託員,1,25,0.04
1941,市民局 :: 町会課,書記,9,25,0.36
1941,市民局 :: 町会課,課長,1,25,0.04
1941,市民局 :: 町会課,雇,10,25,0.4
1941,市民局 :: 第一課,Unknown,2,15,0.13333333333333333
1941,市民局 :: 第一課,書記,12,15,0.8
1941,市民局 :: 第一課,課長,1,15,0.06666666666666667
1941,市民局 :: 第二課,Unknown,4,13,0.3076923076923077
1941,市民局 :: 第二課,書記,4,13,0.3076923076923077
1941,市民局 :: 第二課,雇,5,13,0.38461538461538464
1941,府会事務局 :: の部資材統制課,兼,2,2,1
1941,府会事務局 :: ラバヤ出張所,所長,1,1,1
1941,府会事務局 :: 一分室,書記,15,27,0.5555555555555556
1941,府会事務局 :: 一分室,雇,12,27,0.4444444444444444
1941,府会事務局 :: 三ツ木診療所,醫員,2,2,1
1941,府会事務局 :: 三宅島出張所,兼,25,64,0.390625
1941,府会事務局 :: 三宅島出張所,土木雇,4,64,0.0625
1941,府会事務局 :: 三宅島出張所,屬,1,64,0.015625
1941,府会事務局 :: 三宅島出張所,所長,1,64,0.015625
1941,府会事務局 :: 三宅島出張所,技手,4,64,0.0625
1941,府会事務局 :: 三宅島出張所,産業技手,4,64,0.0625
1941,府会事務局 :: 三宅島出張所,農林技手,7,64,0.109375
1941,府会事務局 :: 三宅島出張所,雇,18,64,0.28125
1941,府会事務局 :: 三河島共同住宅管理事務所,書記,1,1,1
1941,府会事務局 :: 三河島診療所,醫員,3,3,1
1941,府会事務局 :: 上野出張所,職業主事補,10,12,0.8333333333333334
1941,府会事務局 :: 上野出張所,雇,2,12,0.16666666666666666
1941,府会事務局 :: 上野税務出張所,所長,1,47,0.02127659574468085
1941,府会事務局 :: 上野税務出張所,書記,36,47,0.7659574468085106
1941,府会事務局 :: 上野税務出張所,雇,10,47,0.2127659574468085
1941,府会事務局 :: 世田谷出張所,所長,1,1,1
1941,府会事務局 :: 事務所,所長,2,2,1
1941,府会事務局 :: 事務所荒木田出張所,書記,1,1,1
1941,府会事務局 :: 二四三第二会議室,Unknown,1,1,1
1941,府会事務局 :: 二西巣鴨診療所,保健婦,10,14,0.7142857142857143
1941,府会事務局 :: 二西巣鴨診療所,雇,4,14,0.2857142857142857
1941,府会事務局 :: 五反田出張所,所長,2,14,0.14285714285714285
1941,府会事務局 :: 五反田出張所,職業主事補,8,14,0.5714285714285714
1941,府会事務局 :: 五反田出張所,雇,4,14,0.2857142857142857
1941,府会事務局 :: 京済運河建設事務所,兼,1,34,0.029411764705882353
1941,府会事務局 :: 京済運河建設事務所,土木雇,24,34,0.7058823529411765
1941,府会事務局 :: 京済運河建設事務所,書記,8,34,0.23529411764705882
1941,府会事務局 :: 京済運河建設事務所,運轉技手補,1,34,0.029411764705882353
1941,府会事務局 :: 人事課,土木雇,2,27,0.07407407407407407
1941,府会事務局 :: 人事課,屬,4,27,0.14814814814814814
1941,府会事務局 :: 人事課,書記,9,27,0.3333333333333333
1941,府会事務局 :: 人事課,職業主事補,1,27,0.037037037037037035
1941,府会事務局 :: 人事課,部長,1,27,0.037037037037037035
1941,府会事務局 :: 人事課,雇,10,27,0.37037037037037035
1941,府会事務局 :: 代用品相談所,商工主事補,5,5,1
1941,府会事務局 :: 会計課,Unknown,4,99,0.04040404040404041
1941,府会事務局 :: 会計課,地方農林技師,1,99,0.010101010101010102
1941,府会事務局 :: 会計課,屬,14,99,0.1414141414141414
1941,府会事務局 :: 会計課,巡視,11,99,0.1111111111111111
1941,府会事務局 :: 会計課,書記,36,99,0.36363636363636365
1941,府会事務局 :: 会計課,運轉技手補,13,99,0.13131313131313133
1941,府会事務局 :: 会計課,雇,20,99,0.20202020202020202
1941,府会事務局 :: 佐室,兼,133,1301,0.10222905457340507
1941,府会事務局 :: 佐室,教諭,853,1301,0.6556495003843198
1941,府会事務局 :: 佐室,書記,295,1301,0.22674865488086088
1941,府会事務局 :: 佐室,講師,19,1301,0.014604150653343582
1941,府会事務局 :: 佐室,雇,1,1301,7.686395080707148e-4
1941,府会事務局 :: 体育課社寺兵事課,屬,5,14,0.35714285714285715
1941,府会事務局 :: 体育課社寺兵事課,書記,9,14,0.6428571428571429
1941,府会事務局 :: 傷痍軍人職業補導所,書記,1,1,1
1941,府会事務局 :: 八王子土木出張所,兼,12,43,0.27906976744186046
1941,府会事務局 :: 八王子土木出張所,土木雇,18,43,0.4186046511627907
1941,府会事務局 :: 八王子土木出張所,屬,9,43,0.20930232558139536
1941,府会事務局 :: 八王子土木出張所,所長,1,43,0.023255813953488372
1941,府会事務局 :: 八王子土木出張所,書記,3,43,0.06976744186046512
1941,府会事務局 :: 八王子市役所,區長,25,80,0.3125
1941,府会事務局 :: 八王子市役所,臨時,55,80,0.6875
1941,府会事務局 :: 八王子支所,兼,3,6,0.5
1941,府会事務局 :: 八王子支所,産業技手,3,6,0.5
1941,府会事務局 :: 八王子職業紹介所,職業主事補,9,9,1
1941,府会事務局 :: 六郷出張所,所長,1,9,0.1111111111111111
1941,府会事務局 :: 六郷出張所,職業主事補,5,9,0.5555555555555556
1941,府会事務局 :: 六郷出張所,雇,3,9,0.3333333333333333
1941,府会事務局 :: 出張所,商工主事補,2,39,0.05128205128205128
1941,府会事務局 :: 出張所,屬,1,39,0.02564102564102564
1941,府会事務局 :: 出張所,所長,1,39,0.02564102564102564
1941,府会事務局 :: 出張所,産業技手,33,39,0.8461538461538461
1941,府会事務局 :: 出張所,農林技手,2,39,0.05128205128205128
1941,府会事務局 :: 北多府中番場,地方技師,1,21,0.047619047619047616
1941,府会事務局 :: 北多府中番場,屬,4,21,0.19047619047619047
1941,府会事務局 :: 北多府中番場,技手,3,21,0.14285714285714285
1941,府会事務局 :: 北多府中番場,農林主事補,1,21,0.047619047619047616
1941,府会事務局 :: 北多府中番場,農林技手,11,21,0.5238095238095238
1941,府会事務局 :: 北多府中番場,雇,1,21,0.047619047619047616
1941,府会事務局 :: 北多摩方面事務所,屬,8,9,0.8888888888888888
1941,府会事務局 :: 北多摩方面事務所,所長,1,9,0.1111111111111111
1941,府会事務局 :: 北多摩税務出張所,所長,1,5,0.2
1941,府会事務局 :: 北多摩税務出張所,書記,4,5,0.8
1941,府会事務局 :: 北室,兼,101,427,0.23653395784543327
1941,府会事務局 :: 北室,教諭,136,427,0.3185011709601874
1941,府会事務局 :: 北室,書記,189,427,0.4426229508196721
1941,府会事務局 :: 北室,看護婦,1,427,0.00234192037470726
1941,府会事務局 :: 千住出張所,所長,1,6,0.16666666666666666
1941,府会事務局 :: 千住出張所,職業主事補,5,6,0.8333333333333334
1941,府会事務局 :: 南多摩方面事務所,所長,1,1,1
1941,府会事務局 :: 南多摩税務出張所,所長,1,9,0.1111111111111111
1941,府会事務局 :: 南多摩税務出張所,書記,8,9,0.8888888888888888
1941,府会事務局 :: 南葛飾税務出張所,Unknown,2,37,0.05405405405405406
1941,府会事務局 :: 南葛飾税務出張所,屬,1,37,0.02702702702702703
1941,府会事務局 :: 南葛飾税務出張所,所長,1,37,0.02702702702702703
1941,府会事務局 :: 南葛飾税務出張所,書記,33,37,0.8918918918918919
1941,府会事務局 :: 南足立税務出張所,所長,1,29,0.034482758620689655
1941,府会事務局 :: 南足立税務出張所,書記,26,29,0.896551724137931
1941,府会事務局 :: 南足立税務出張所,雇,2,29,0.06896551724137931
1941,府会事務局 :: 吉野養魚場,産業技手補,6,14,0.42857142857142855
1941,府会事務局 :: 吉野養魚場,農林技手,8,14,0.5714285714285714
1941,府会事務局 :: 向島診療所,看護員,1,3,0.3333333333333333
1941,府会事務局 :: 向島診療所,醫員,2,3,0.6666666666666666
1941,府会事務局 :: 吾婿分所,職業主事補,10,10,1
1941,府会事務局 :: 品川診療所,醫員,2,2,1
1941,府会事務局 :: 商務課,商工主事補,24,67,0.3582089552238806
1941,府会事務局 :: 商務課,商工技手,1,67,0.014925373134328358
1941,府会事務局 :: 商務課,地方事務官,1,67,0.014925373134328358
1941,府会事務局 :: 商務課,屬,12,67,0.1791044776119403
1941,府会事務局 :: 商務課,書記,11,67,0.16417910447761194
1941,府会事務局 :: 商務課,雇,18,67,0.26865671641791045
1941,府会事務局 :: 商江会議所,商工主事補,6,6,1
1941,府会事務局 :: 営繕課,屬,1,67,0.014925373134328358
1941,府会事務局 :: 営繕課,技手,15,67,0.22388059701492538
1941,府会事務局 :: 営繕課,書記,51,67,0.7611940298507462
1941,府会事務局 :: 国民精神文化講習所,Unknown,1,7,0.14285714285714285
1941,府会事務局 :: 国民精神文化講習所,屬,4,7,0.5714285714285714
1941,府会事務局 :: 国民精神文化講習所,書記,2,7,0.2857142857142857
1941,府会事務局 :: 地方課,地方事務官,4,47,0.0851063829787234
1941,府会事務局 :: 地方課,書記,33,47,0.7021276595744681
1941,府会事務局 :: 地方課,雇,10,47,0.2127659574468085
1941,府会事務局 :: 城所,主事,2,342,0.005847953216374269
1941,府会事務局 :: 城所,兼,19,342,0.05555555555555555
1941,府会事務局 :: 城所,商工主事補,56,342,0.16374269005847952
1941,府会事務局 :: 城所,土木雇,2,342,0.005847953216374269
1941,府会事務局 :: 城所,地方事務官,11,342,0.03216374269005848
1941,府会事務局 :: 城所,地方技師,24,342,0.07017543859649122
1941,府会事務局 :: 城所,地方農林主事,144,342,0.42105263157894735
1941,府会事務局 :: 城所,地方農林技師,3,342,0.008771929824561403
1941,府会事務局 :: 城所,屬,67,342,0.195906432748538
1941,府会事務局 :: 城所,所長,2,342,0.005847953216374269
1941,府会事務局 :: 城所,書記,9,342,0.02631578947368421
1941,府会事務局 :: 城所,農林技手,1,342,0.0029239766081871343
1941,府会事務局 :: 城所,雇,2,342,0.005847953216374269
1941,府会事務局 :: 場,土木雇,3,3,1
1941,府会事務局 :: 多磨砂利採取工場,土木雇,3,3,1
1941,府会事務局 :: 大井分所,所長,1,6,0.16666666666666666
1941,府会事務局 :: 大井分所,職業主事補,5,6,0.8333333333333334
